metric,,,curvature,curvature,curvature,second_order_coeff_x,second_order_coeff_x,second_order_coeff_x,second_order_coeff_y,second_order_coeff_y,second_order_coeff_y,second_order_coeff_z,second_order_coeff_z,second_order_coeff_z
summary,,,median,low,high,median,low,high,median,low,high,median,low,high
fish,date,condition,,,,,,,,,,,,
Igor,2020-11-04,floor,16.5355375889892,10.61003033583825,24.588026973101826,-0.0003428499928361563,-0.0006286573656708689,0.0001411040347816487,-4.64716746297312e-05,-0.00025592444410830215,0.0001476881519095964,6.822777709081446e-05,-0.0001526846808159675,0.0002928574719379251
Igor,2020-11-04,well,12.076068695212959,7.4533956882814385,19.773991795559265,-0.00019653063107004018,-0.0004235726485925734,0.0001838092167121828,-1.4937781842234532e-05,-0.0002268021644638341,0.00016881422270197756,0.0001182794106101745,-0.00013930326198977419,0.00039825177721648455
Igor,2020-11-06,floor,18.27247365380768,10.773734738285633,30.006606281208725,-0.00023650990569983423,-0.0004936135150512905,0.0002741367269471444,-0.0001995184232986435,-0.0004086704169237386,3.8604144181588975e-05,2.682732291054041e-05,-0.0002322730054954286,0.00029311432286031273
Igor,2020-11-06,well,14.342182337183623,9.002897792293618,21.89047401202368,-0.0002963493652922777,-0.0005334578985336926,0.00012187189336441266,-0.00011762563231269585,-0.0003131411833809884,0.00014209158847744788,6.675713319901063e-05,-0.00024645179929171914,0.0002844411047421175
Igor,2020-11-08,floor,17.634317775222296,10.462020108204609,27.928973873179118,-0.00035458281616690965,-0.000668997643380777,9.157542480858226e-05,-0.00016882695467685237,-0.0003606980632192929,5.892861099004956e-05,3.834053123214774e-05,-0.00020570555050494343,0.0002615811975127199
Igor,2020-11-08,well,12.953836261207861,8.421664589935109,20.038675052490007,-0.00019710903397650545,-0.0004176052469914108,0.00019226355570062758,-0.00013098170459186607,-0.0003296289068709261,0.00014250593529184668,3.0082150548754874e-05,-0.00025142023191710507,0.0002975999066792193
Igor,2020-11-10,floor,19.534399361860228,11.36358731671305,31.535344496180468,-0.0004136051618318184,-0.0008187478327332342,0.000167520633963866,-0.00022619494918841923,-0.0004839761824060387,3.1318189045655094e-05,5.5923674176186434e-05,-0.0001975726438852742,0.0002821521286926101
Igor,2020-11-10,well,15.54973117480369,10.238080466176667,23.131023959755264,-0.0003625792621330697,-0.0006554223220045622,0.00018892990238087709,-0.00015391743684997752,-0.0003651625999634543,6.03205889489831e-05,0.00012080177003590548,-0.00013985857121779803,0.0003627530567221151
Igor,2020-11-12,floor,19.56814692406932,12.163367888282428,29.87258746268489,-0.0003813516113927134,-0.0006652561858819923,1.8837603081807652e-06,-0.00017440319878575235,-0.00037907324798495246,5.3872625099514755e-05,0.00016432949837539093,-7.416745149509355e-05,0.00041980310978810385
Igor,2020-11-12,well,14.402657057150439,8.981652604390021,23.3861485285234,-0.00024558820495648075,-0.0004915815655370561,0.00011450041995951686,-8.829990069463573e-05,-0.0003248933944669833,0.0001342957706395888,8.014654160498595e-05,-0.00017435849773921614,0.00037788817893116237
Igor,2020-11-14,floor,14.008190095774506,8.94764511536103,21.184192289699133,-0.00045342883830487774,-0.0007069712315217066,-0.0002672138745035418,-0.0001373511371354151,-0.0003431084291711045,2.93544315025707e-05,0.00014178397719503134,-6.623386871304138e-05,0.0004633836311292598
Igor,2020-11-14,well,9.951227609329276,6.583020538320435,15.133427380572122,-0.00029980238247634487,-0.0005344964633991194,-8.769492136697583e-05,-4.3563854035567834e-05,-0.00021666490565641654,0.00010805469739131541,9.071027156173487e-05,-0.00011321397738659535,0.00027027440290039526
Igor,2020-11-16,floor,,,,,,,,,,,,
Igor,2020-11-16,well,12.56521752967228,7.952580289506857,19.700901348592286,-0.0002935901403589632,-0.0005991109373583673,3.631296241710765e-05,-0.0001538345274384671,-0.0003167052926670974,-2.7876480428427323e-06,6.399003011527375e-05,-0.00016072937086211692,0.00030875037928530065
Igor,2020-11-18,floor,8.029835470182292,4.912488096620438,14.018552074489484,-0.0002919852111425397,-0.0005111729702843904,-0.00016369605723271066,2.7843620703309535e-05,-0.0001219794133110063,0.0001550951936447622,2.751538474412852e-05,-0.00015663490719322842,0.00021112372531870052
Igor,2020-11-18,well,10.770428746821292,6.921899492634883,17.055938784340384,-0.00029988557748177004,-0.0006226862137410521,3.6557347859737105e-05,-6.69121275806193e-05,-0.00022508256532407486,0.00012932380975124529,2.824692575404164e-05,-0.0001792600159757972,0.0002225705013696061
Igor,2020-11-20,floor,13.583309928568308,7.6111034571334155,22.431597577472942,-0.0002404171335915869,-0.0005539343730424812,0.00014255507469406673,-0.00015880351046076698,-0.00035401942261712295,2.986419571176878e-05,8.875347745168941e-05,-0.0001648245271664961,0.0003682771281081661
Igor,2020-11-20,well,10.971853986274791,7.40703475595299,16.68447540677245,-0.00033821271849587223,-0.0006161958860765067,-7.940807423243066e-05,-9.87866231570582e-05,-0.0002560503325687842,0.00010763924127160391,8.687540922684838e-05,-0.00011793107259661426,0.0003024208931760072
Igor,2020-11-22,floor,,,,,,,,,,,,
Igor,2020-11-22,well,10.525513697321712,6.848583184644008,16.7977987336672,-0.00021022338318076354,-0.0004651768033447621,0.00010746362079457608,-8.188727471454259e-05,-0.00021781329998010114,0.00010983209435284555,8.344604161394551e-05,-0.00014568325029622512,0.000272189517105135
Joao,2020-11-04,floor,18.579474732230175,11.23021151472843,28.2306597239221,-0.0003899508043324133,-0.0008149783186579889,0.0002743108008038533,-0.00019405630552124523,-0.0005052645037424542,3.40260952914197e-05,-1.508035987790766e-05,-0.00034267921796734836,0.0002851237918440651
Joao,2020-11-04,well,15.808934083191719,10.843570805620107,23.767729177531145,-0.0004548857531231248,-0.0007356397671461063,5.5643424453897284e-05,-0.00011709622980238227,-0.00035407272338749816,0.00014045020014643854,-0.00010210475819274109,-0.00044254093954520444,0.0001757614884627795
Joao,2020-11-06,floor,18.43216746812609,11.266897111232355,27.94606968307355,-0.00030613387505734385,-0.0006989694029943794,0.0003837949499858397,-0.00012943299619983802,-0.00034910054051717684,6.64497523277471e-05,4.261404569128734e-05,-0.0002579134319113188,0.00035715137119718697
Joao,2020-11-06,well,16.63881680269722,10.565904778872248,25.50253534832064,-0.0003939801828255357,-0.0007086750940091945,0.00017136064106029676,-0.00023336938074994628,-0.00048356408408154134,5.535130340851872e-05,-0.0001749399098149126,-0.0006351894668957641,0.0002242818818240489
Joao,2020-11-08,floor,18.797852872321307,11.212219780771402,29.216027554634294,-0.0002589055916363247,-0.0006641492539001079,0.0003459662452129011,-0.0001804650342601907,-0.00043415237884868044,3.287308673164232e-05,4.8470725961989865e-05,-0.00027687329179863405,0.00037372280320441514
Joao,2020-11-08,well,16.308313823137745,10.165416060474874,24.66408965479175,-0.0004679330746376867,-0.0007953927480201317,-5.28434335142944e-05,-0.00021851035656959085,-0.0004386673386292851,6.419610254438782e-05,-0.00020541389983832383,-0.0005972216682582324,9.085202607247433e-05
Joao,2020-11-10,floor,19.53378854746374,12.037320995218531,29.98638604542613,-0.0002642770325080386,-0.0007000384100182275,0.00043664579794451444,-0.00022050574527662472,-0.0004890003420131063,6.720702423116341e-06,5.07020297547919e-05,-0.0003374280197867359,0.00040474903343460354
Joao,2020-11-10,well,18.07319576973389,11.40874046931796,27.50658497838365,-0.0002840205439498915,-0.0006608890489286033,0.0003128527175736762,-0.0002784850314020179,-0.0005080233130263189,-6.627149889081896e-05,-0.0001804498433178579,-0.0006912640312876471,0.00021458748659861567
Joao,2020-11-12,floor,22.878064544972478,15.047996583862405,34.430740547110084,-0.00019681055747241573,-0.0007639184856981975,0.00048431698838787853,-0.0003555818357820091,-0.000613727407010014,-0.00012388077428596367,1.4975898730171626e-05,-0.00035161639192452063,0.0004061906617417153
Joao,2020-11-12,well,19.906475520971217,12.78383461248775,31.158597524939157,-0.0003757250430104487,-0.000792611791649834,0.00035564685247239193,-0.0002796634297791376,-0.0005234584068151648,-5.933237323478175e-05,-0.00011965852087282157,-0.0005655701728466604,0.000250397651349401
Joao,2020-11-14,floor,10.915535458492839,6.016103989944342,17.868059741297518,-6.492504105170031e-05,-0.00029991646474637344,0.00025587931800563407,-0.0001701680217931045,-0.00039450503532337337,5.438745156468098e-06,-0.00021240030604076108,-0.000434104976637952,0.00017466328345558954
Joao,2020-11-14,well,8.370472557926679,5.4120151633937015,13.403866944032378,-3.01545913478883e-05,-0.0002655315615006868,0.00031064460530200064,-5.616744698636806e-05,-0.0002359663897942392,0.00012181030617968321,-0.00014707180065045764,-0.00040548882366388137,0.00018795870682617615
Joao,2020-11-16,floor,8.795811793286173,5.6364896674314995,14.780544422757357,-0.00014326557146368562,-0.00034089631327173823,0.00016713648126064315,-7.168807519759865e-05,-0.00024867860433985925,0.00010354392149157817,-0.00025557726608964944,-0.0004258524582672467,1.9807065456491815e-05
Joao,2020-11-16,well,9.413995636652478,6.493332568618621,14.028404352530313,-1.913507780795682e-05,-0.00029393532673888416,0.0003720535184906415,-7.177164365536353e-05,-0.00023452822273581294,9.029795839325341e-05,-0.0001856901636401301,-0.0004314812338818421,0.00020126672931190904
Joao,2020-11-18,floor,10.791519252157121,6.43329711451854,18.131971348058304,-0.00022090051269454405,-0.000429419269326738,1.86310899138024e-05,-0.00016209619839361325,-0.0003672583083187582,1.7334633812771906e-05,-0.00034354912619900146,-0.0005585270226815944,-0.0001405742178475152
